trial_id,total,w,h,frames_with_cottonoid,frames_with_grasper,frames_with_muscle,frames_with_string,frames_with_suction,frames_with_1_tool(s)_in_view,frames_with_2_tool(s)_in_view,frames_with_3_tool(s)_in_view,frames_with_4_tool(s)_in_view,frames_with_5_tool(s)_in_view,frames_with_at_least_1_tool_in_view,frames_with_0_tools_in_view,first_frame_appear_cottonoid,first_frame_appear_grasper,first_frame_appear_muscle,first_frame_appear_string,first_frame_appear_suction,n_in_n_outs_cottonoid,n_in_n_outs_grasper,n_in_n_outs_muscle,n_in_n_outs_string,n_in_n_outs_suction,total_in_n_outs,area_covered_cottonoid,area_covered_grasper,area_covered_muscle,area_covered_string,area_covered_suction,sd_x1_cottonoid,sd_x1_grasper,sd_x1_muscle,sd_x1_string,sd_x1_suction,sd_x2_cottonoid,sd_x2_grasper,sd_x2_muscle,sd_x2_string,sd_x2_suction,sd_y1_cottonoid,sd_y1_grasper,sd_y1_muscle,sd_y1_string,sd_y1_suction,sd_y2_cottonoid,sd_y2_grasper,sd_y2_muscle,sd_y2_string,sd_y2_suction,sd_z_x1_cottonoid,sd_z_x1_grasper,sd_z_x1_muscle,sd_z_x1_string,sd_z_x1_suction,sd_z_x2_cottonoid,sd_z_x2_grasper,sd_z_x2_muscle,sd_z_x2_string,sd_z_x2_suction,sd_z_y1_cottonoid,sd_z_y1_grasper,sd_z_y1_muscle,sd_z_y1_string,sd_z_y1_suction,sd_z_y2_cottonoid,sd_z_y2_grasper,sd_z_y2_muscle,sd_z_y2_string,sd_z_y2_suction,distance_covered_cottonoid,distance_covered_grasper,distance_covered_muscle,distance_covered_string,distance_covered_suction,tool_speed_cottonoid,tool_speed_grasper,tool_speed_muscle,tool_speed_string,tool_speed_suction,overlap_sc,got_to_sc_step,overlap_gm,got_to_gm_step
S403T2,318,1280,720,0.056603774,0.15408805,0.018867925,0.128930818,0.383647799,0.317610063,0.113207547,0.044025157,0.012578616,0.003144654,0.490566038,0.509433962,105,6,111,51,8,8,24,5,24,37,98,0.003208505,0.00793956,0.001584603,0.007526103,0.025655773,0.132958909,0.116151081,0.14522291,0.124033318,0.114672357,0.136305135,0.106647686,0.119710174,0.121923112,0.119162814,0.173128299,0.191973716,0.113957464,0.236148361,0.131800395,0.156042573,0.158215659,0.133627579,0.134618392,0.027953803,1.205851264,1.053415141,1.317077812,1.124901931,1.040004074,1.079191592,0.844379684,0.947801515,0.965322379,0.943467808,1.027143074,1.138949977,0.676091776,1.401031224,0.781951095,1.140445232,1.156327343,0.97662409,0.983865495,0.204301819,0.929290261,2.457237724,0.166179402,1.914170117,11.41885206,0.092929026,0.098289509,0.166179402,0.112598242,0.134339436,0.006289308,1,0.006289308,1
S405T1,155,1280,720,0.2,0.64516129,0.129032258,0.167741935,0.761290323,0.329032258,0.412903226,0.161290323,0.058064516,0.006451613,0.967741935,0.032258065,22,1,12,15,1,12,16,7,9,18,62,0.00781855,0.024224427,0.006630158,0.005033211,0.034464604,0.029100593,0.081707707,0.039904026,0.120996006,0.113794138,0.027287337,0.085398472,0.056469444,0.136693574,0.110158057,0.049739239,0.078035171,0.080321781,0.065736395,0.101305027,0.079990758,0.067774382,0.088081533,0.091222608,0.070730862,0.263923546,0.741036028,0.361903691,1.097355478,1.03203919,0.216046626,0.676139701,0.447095035,1.082267048,0.872172935,0.295095114,0.462970441,0.47653654,0.390003734,0.601026852,0.5846166,0.495332583,0.643748452,0.666705161,0.516940174,0.425423999,3.519638489,0.172405162,0.668570172,7.003541554,0.022390737,0.041900458,0.013261936,0.039327657,0.070035416,0.038709677,1,0.109677419,1
S405T2,260,1280,720,0.130769231,0.542307692,0.042307692,0.2,0.553846154,0.273076923,0.311538462,0.123076923,0.046153846,0.003846154,0.757692308,0.242307692,13,5,145,5,1,8,20,6,19,33,86,0.005467029,0.024602769,0.00169864,0.006027692,0.030513511,0.040032161,0.079594558,0.034934929,0.106100002,0.099314718,0.045520573,0.093079191,0.038504444,0.083096174,0.116647766,0.051306719,0.136539713,0.028482702,0.10921583,0.12280445,0.072309775,0.142817555,0.113512599,0.105139418,0.065921619,0.363065793,0.721871135,0.3168372,0.962258361,0.90072022,0.3604077,0.73695155,0.304857716,0.657911327,0.923554997,0.304394722,0.810068724,0.168983407,0.647960407,0.728579559,0.528479742,1.043789502,0.829612715,0.768416883,0.481791573,0.595939781,7.056153405,0.164699948,1.586901516,12.54415802,0.022920761,0.058315317,0.03293999,0.048087925,0.113010433,0.015384615,1,0.026923077,1
S407T1,302,1280,720,0.01986755,0.28807947,0.003311258,0.688741722,0.668874172,0.225165563,0.450331126,0.17218543,0.006622517,0,0.854304636,0.145695364,38,20,92,21,4,6,34,1,33,40,114,0.001483516,0.019022232,0.000189093,0.032810941,0.059791848,0.122810401,0.092606509,NA,0.065352265,0.076026663,0.084291274,0.097866428,NA,0.064916415,0.081378946,0.280202252,0.148680754,NA,0.117129141,0.167509556,0.246649622,0.079434183,NA,0.040550162,0.119954996,1.113810866,0.839881106,NA,0.592702754,0.689512635,0.667373493,0.774854351,NA,0.513973665,0.644315227,1.662396058,0.882099619,NA,0.694908844,0.993807951,1.802651544,0.580548843,NA,0.296362962,0.876697307,0,5.319269537,0,12.43822629,24.19708216,0,0.100363576,0,0.071075579,0.149364705,0,0,0,0
S407T2,280,1280,720,0.089285714,0.414285714,0.046428571,0.182142857,0.671428571,0.367857143,0.296428571,0.089285714,0.039285714,0.003571429,0.796428571,0.203571429,86,1,228,79,1,13,25,8,18,36,100,0.003307603,0.021376393,0.00121664,0.005182716,0.035919615,0.051614056,0.068889049,0.029951611,0.141229929,0.080256677,0.061516242,0.089800639,0.031167436,0.137786128,0.099916099,0.075470472,0.103016402,0.063242603,0.095877335,0.16532386,0.081193063,0.045909576,0.0589823,0.04318916,0.106100419,0.468106088,0.62477909,0.271641729,1.280864067,0.727876127,0.487052899,0.710993721,0.246767185,1.090917309,0.79108255,0.447754483,0.611180173,0.375208457,0.568825207,0.980840557,0.59340371,0.335532517,0.431075196,0.315650217,0.775440412,0.273827848,5.899054419,0.215748321,1.044245274,13.10131791,0.022818987,0.064824774,0.043149664,0.031643796,0.086192881,0.007142857,1,0.046428571,1
S502T1,314,1280,720,0.238853503,0.452229299,0.054140127,0.51910828,0.812101911,0.27388535,0.356687898,0.200636943,0.101910828,0.015923567,0.949044586,0.050955414,43,1,43,43,1,28,22,11,29,17,107,0.017032532,0.043793942,0.003549581,0.043992058,0.068608923,0.045244639,0.059911072,0.054052928,0.069215683,0.063000385,0.056579268,0.068653889,0.038835668,0.104221786,0.041715701,0.119977085,0.106989835,0.078420276,0.211634309,0.112003702,0.140629084,0.026829507,0.06949416,0.222373263,0.03210288,0.410339597,0.543354656,0.490225075,0.627741451,0.571372725,0.447964567,0.543564991,0.30748017,0.825172695,0.330282746,0.711805245,0.634753927,0.46525521,1.255593196,0.664500412,1.027794952,0.196084844,0.507901669,1.62522652,0.234625562,3.647686618,10.68342477,0.242868834,11.00729799,17.9594818,0.077610354,0.08902854,0.040478139,0.082144015,0.075460008,0.025477707,1,0.038216561,1
S502T2,117,1280,720,0.230769231,0.538461538,0.128205128,0.427350427,0.752136752,0.162393162,0.35042735,0.170940171,0.068376068,0.085470085,0.837606838,0.162393162,22,1,22,21,1,12,6,8,10,9,45,0.013225414,0.088460148,0.00725041,0.035437486,0.088627503,0.047256623,0.051084846,0.054170922,0.08767298,0.065148496,0.043030325,0.063626058,0.052170038,0.091986584,0.08737117,0.104916438,0.101571423,0.122422249,0.154860385,0.100422504,0.124015064,0.072100837,0.108920258,0.107980223,0.057928832,0.428586989,0.463306491,0.491295203,0.795137196,0.590854704,0.34069124,0.503757298,0.413054624,0.728300869,0.691758471,0.62245279,0.602607335,0.726312022,0.918762398,0.595790981,0.906370524,0.526952703,0.796049349,0.789179054,0.423375872,0.895839811,2.36793249,0.324255203,2.597228286,6.118758929,0.059722654,0.041542675,0.046322172,0.064930707,0.077452645,0.025641026,1,0.128205128,1
S504T1,340,1280,720,0.347058824,0.6,0.114705882,0.573529412,0.697058824,0.202941176,0.258823529,0.226470588,0.155882353,0.061764706,0.905882353,0.094117647,20,20,23,21,1,23,34,23,33,43,156,0.027183891,0.061226404,0.009477477,0.034244419,0.059388407,0.065903808,0.09762341,0.046429696,0.079952844,0.075769936,0.05813523,0.123063873,0.034022223,0.066841092,0.06789582,0.062873309,0.154038186,0.047420272,0.148782611,0.128658499,0.110837626,0.110843977,0.077294601,0.052443289,0.075931625,0.597704889,0.885381153,0.421087295,0.72512056,0.687184284,0.460283847,0.97435432,0.269369878,0.529212234,0.537563008,0.373017493,0.913884423,0.281337045,0.882703919,0.763310713,0.810062532,0.810108955,0.564911597,0.383284497,0.554950221,4.328490855,16.06830105,0.528827902,10.3364126,14.2804947,0.045563062,0.094519418,0.033051744,0.063805016,0.073610797,0.082352941,1,0.091176471,1
S504T2,96,1280,720,0.166666667,0.614583333,0.114583333,0.34375,0.635416667,0.34375,0.322916667,0.09375,0.072916667,0.0625,0.895833333,0.104166667,1,21,29,1,1,7,6,3,5,9,30,0.014605418,0.095803025,0.005471649,0.052174426,0.055529199,0.081054012,0.047530919,0.013961393,0.029976551,0.077376514,0.126526806,0.102040782,0.028973922,0.051359613,0.081631416,0.060189375,0.05591931,0.051507695,0.070532504,0.112219608,0.170550366,0.017670962,0.062391478,0.12771458,0.091199338,0.735107437,0.431074676,0.126620799,0.271867919,0.701754912,1.001771983,0.807904667,0.229400107,0.406638114,0.646314154,0.357094131,0.331760503,0.305587082,0.418458294,0.665781352,1.246476191,0.129149141,0.455991352,0.933408627,0.666535087,0.241233412,2.452531214,0.276899923,1.394896417,4.564992777,0.026803712,0.046274174,0.03461249,0.049817729,0.087788323,0.010416667,1,0.083333333,1
S505T1,305,1280,720,0.17704918,0.485245902,0.026229508,0.521311475,0.71147541,0.28852459,0.37704918,0.163934426,0.08852459,0.006557377,0.924590164,0.075409836,5,37,65,40,5,17,33,5,15,42,112,0.01787931,0.052274444,0.00167484,0.045424398,0.059066809,0.049117166,0.080789998,0.035023928,0.056481573,0.056070651,0.05731343,0.09971728,0.037561387,0.075648265,0.054645174,0.074450031,0.14077114,0.070492778,0.19912633,0.105661701,0.164328072,0.031603643,0.084688627,0.054386478,0.057648569,0.44546091,0.732712996,0.317644358,0.512251314,0.508524521,0.45377727,0.789508408,0.297391093,0.598942744,0.432651434,0.441700371,0.835173118,0.418222608,1.181385316,0.626874316,1.201000232,0.230976865,0.618951219,0.397486395,0.421327557,3.494023131,11.3735716,0.205371317,10.52424986,10.73418538,0.094433058,0.098900623,0.068457106,0.073085068,0.061338202,0.026229508,1,0.026229508,1
S505T2,207,1280,720,0.096618357,0.623188406,0.028985507,0.1352657,0.700483092,0.357487923,0.309178744,0.183574879,0.014492754,0,0.8647343,0.1352657,68,1,134,66,1,13,19,4,8,32,76,0.007855494,0.068793669,0.003640637,0.016231644,0.063814149,0.053334609,0.048135401,0.016082874,0.077067578,0.080362827,0.060102548,0.081962922,0.08895007,0.082010028,0.08096659,0.069018234,0.119354465,0.088801581,0.094370201,0.136747793,0.172858776,0.009496283,0.211182356,0.061919426,0.03818554,0.483710393,0.436556933,0.145861258,0.698953056,0.728838835,0.475860019,0.648938839,0.704259367,0.649311799,0.641050414,0.409474368,0.70811134,0.526845866,0.559883614,0.811303231,1.263347323,0.069404078,1.543437198,0.452541334,0.279081,0.535023857,8.690787622,0.200249667,0.906705605,11.92331055,0.07643198,0.07900716,0.100124834,0.04533528,0.105516023,0,0,0.024154589,1
S506T1,293,1280,720,0.170648464,0.440273038,0.088737201,0.221843003,0.802047782,0.354948805,0.28668942,0.150170648,0.064846416,0.017064846,0.873720137,0.126279863,30,24,52,27,1,14,23,17,20,21,95,0.015688271,0.060275275,0.005929522,0.02012674,0.091454149,0.092609929,0.055944796,0.084385831,0.10793266,0.069200422,0.078287766,0.088281229,0.088018908,0.1493422,0.080221825,0.118071504,0.139779707,0.085233438,0.175920712,0.123487915,0.134160621,0.043186818,0.148558183,0.163715638,0.051293362,0.839912122,0.507383095,0.765324878,0.978879381,0.627603051,0.619840915,0.69896384,0.696886918,1.182412147,0.635153762,0.700499733,0.829291103,0.505676633,1.043710018,0.732634454,0.980519856,0.3156331,1.085745178,1.196524228,0.374880197,2.215711006,8.448846202,0.851569215,3.920994109,15.25804668,0.061547528,0.079706096,0.094618802,0.087133202,0.071299284,0.054607509,1,0.058020478,1
S507T1,305,1280,720,0.003278689,0.121311475,0.016393443,0.154098361,0.66557377,0.508196721,0.196721311,0.019672131,0,0,0.724590164,0.275409836,89,39,111,41,1,1,13,3,6,39,62,0.000163216,0.016331823,0.001825263,0.008179872,0.087328765,NA,0.085941769,0.041626993,0.028378348,0.100593132,NA,0.100188011,0.046085227,0.029956743,0.120362389,NA,0.168492467,0.17312295,0.098931242,0.162973562,NA,0.113115966,0.167612261,0.049756496,0.102005838,NA,0.779436226,0.377529886,0.257373251,0.912314609,NA,0.79323541,0.364878323,0.237181562,0.95296541,NA,0.999639408,1.027111338,0.586943557,0.966896609,NA,0.826713902,1.225002897,0.363647929,0.745514956,0,2.413808013,0.139998405,1.389057451,24.81309842,0,0.100575334,0.069999203,0.03387945,0.151299381,0,0,0.016393443,1
S507T2,315,1280,720,0.244444444,0.403174603,0.095238095,0.317460317,0.803174603,0.371428571,0.171428571,0.219047619,0.095238095,0.022222222,0.879365079,0.120634921,42,41,42,42,1,24,18,15,22,31,110,0.015600777,0.058102829,0.005619114,0.023122074,0.095753631,0.055519995,0.075455536,0.047870261,0.100736451,0.066480365,0.055575159,0.084812076,0.037238828,0.099544285,0.066382168,0.119432031,0.145077569,0.094962158,0.136102165,0.097203641,0.160662223,0.048391834,0.10334451,0.104697691,0.085938353,0.50353043,0.684332885,0.434152287,0.913614424,0.602933892,0.44001456,0.671496927,0.294837244,0.788138731,0.525578717,0.708571524,0.860722485,0.563395602,0.80747282,0.576693971,1.174208189,0.353674226,0.755298705,0.765188499,0.628084911,2.293061155,9.011088016,0.541178434,3.805326707,15.85443313,0.043265305,0.082670532,0.036078562,0.04878624,0.071416365,0.00952381,1,0.053968254,1
S601T1,209,1920,1080,0.133971292,0.416267943,0.138755981,0.062200957,0.56937799,0.401913876,0.157894737,0.090909091,0.076555024,0.004784689,0.732057416,0.267942584,49,11,49,50,28,7,18,14,3,21,63,0.015490425,0.047251697,0.017666415,0.002319462,0.078483548,0.063293429,0.096451381,0.084238608,0.05338599,0.127218692,0.059305346,0.091498262,0.108075393,0.040243914,0.136005009,0.126090813,0.180413225,0.179315662,0.187564894,0.149273178,0.099952531,0.071109868,0.159947489,0.005814854,0.043128135,0.506363376,0.771635343,0.673930084,0.427101367,1.017781582,0.419557003,0.64730651,0.764581792,0.284706471,0.962170491,0.681732037,0.975435658,0.969501492,1.014102404,0.807071545,0.5433867,0.386585069,0.869546143,0.031612149,0.234463845,0.770371993,9.676556746,0.721056325,0.575952288,9.08563334,0.036684381,0.140239953,0.048070422,0.057595229,0.092710544,0.071770335,1,0.057416268,1
S601T2,231,1920,1080,0.255411255,0.424242424,0.294372294,0.212121212,0.554112554,0.246753247,0.246753247,0.138528139,0.108225108,0.03030303,0.770562771,0.229437229,24,24,24,25,1,19,26,20,11,26,102,0.039321984,0.078253919,0.041998767,0.022079217,0.081664868,0.091062932,0.134155542,0.068618878,0.11448296,0.098979971,0.13882113,0.135515899,0.122238957,0.159506282,0.153211731,0.158861301,0.178339811,0.081698765,0.256831183,0.202197679,0.183848058,0.036391403,0.16629345,0.123287625,0.0391004,0.728526391,1.073278126,0.548968306,0.915892515,0.7918647,0.982093204,0.958710271,0.864782244,1.128430775,1.083899835,0.858911407,0.964225381,0.441718665,1.388602711,1.093217117,0.999480334,0.197839956,0.904045628,0.670246714,0.212567277,2.750578083,8.091071814,2.087830232,4.696959317,9.777284701,0.068764452,0.112375997,0.043496463,0.123604193,0.095855732,0.051948052,1,0.194805195,1
S602T1,144,1920,1080,0.222222222,0.506944444,0.25,0.152777778,0.659722222,0.347222222,0.208333333,0.222222222,0.090277778,0,0.868055556,0.131944444,54,54,55,58,1,10,5,10,9,17,51,0.020589214,0.078912115,0.030102944,0.009668053,0.042077038,0.069308422,0.061244933,0.027272249,0.077436403,0.100072275,0.053384763,0.078544695,0.038954774,0.106352724,0.097635615,0.117126131,0.124209323,0.079803589,0.155489982,0.150293417,0.179295757,0.010600457,0.110176166,0.109850808,0.094787676,0.554484835,0.489974892,0.21818486,0.619510725,0.800603407,0.377671705,0.55566621,0.275586422,0.752394735,0.690725349,0.633262914,0.671559428,0.431472063,0.840683783,0.812587649,0.974731989,0.057628829,0.598966952,0.597198163,0.515308234,1.064841904,5.753133771,1.068494276,0.647149557,7.163008112,0.048401905,0.084604908,0.041095934,0.049780735,0.091833437,0.041666667,1,0.222222222,1
S602T2,302,1920,1080,0.198675497,0.569536424,0.168874172,0.278145695,0.764900662,0.238410596,0.258278146,0.271523179,0.086092715,0.013245033,0.867549669,0.132450331,41,41,46,41,4,23,34,24,20,28,129,0.018765239,0.089228172,0.019682128,0.029395269,0.104498985,0.051279729,0.090020757,0.07742678,0.127048953,0.104593746,0.090302664,0.121485298,0.088245778,0.145605122,0.148282137,0.094216747,0.16194984,0.107442292,0.168922626,0.142301928,0.141656941,0.044749083,0.170571067,0.122170598,0.064783913,0.410250751,0.720188733,0.619433746,1.016423629,0.836776311,0.638848223,0.859450466,0.62429674,1.030086709,1.049025306,0.50939932,0.875610138,0.580905543,0.913309726,0.769380265,0.770110539,0.243276048,0.92730067,0.664174057,0.352194348,2.029875687,17.78227251,1.348719508,5.595254054,16.6875082,0.054861505,0.128857047,0.049952574,0.087425845,0.082204474,0.009933775,1,0.149006623,1
S603T1,265,1920,1080,0.226415094,0.411320755,0.196226415,0.158490566,0.803773585,0.396226415,0.173584906,0.211320755,0.090566038,0.011320755,0.883018868,0.116981132,34,1,35,37,5,11,26,25,18,19,99,0.01409194,0.041092285,0.020563666,0.008925584,0.069121592,0.031080311,0.102125879,0.03770426,0.096876672,0.144851932,0.064410152,0.131424385,0.079476985,0.125360365,0.160088949,0.087826389,0.149027151,0.080619081,0.179532856,0.127423433,0.124122526,0.036736651,0.185835793,0.145773885,0.053745188,0.24865032,0.817032752,0.301643573,0.775037774,1.158851942,0.455671066,0.929764766,0.562261714,0.886864719,1.132552862,0.474848732,0.80574136,0.435881161,0.970675788,0.688937078,0.674785607,0.199716878,1.010286554,0.792492091,0.292182899,1.735107101,8.242255467,1.659251037,1.58467796,16.22070973,0.035410349,0.099304283,0.061453742,0.066028248,0.083611906,0.030188679,1,0.120754717,1
S603T2,368,1920,1080,0.336956522,0.33423913,0.119565217,0.399456522,0.502717391,0.133152174,0.190217391,0.152173913,0.14673913,0.027173913,0.649456522,0.350543478,81,55,81,82,57,30,26,15,18,34,123,0.025585744,0.042453277,0.009008436,0.056732552,0.030670634,0.028075678,0.084604966,0.052266453,0.084267105,0.098016886,0.075585298,0.113554044,0.092934346,0.164105988,0.100072942,0.068359325,0.143967441,0.062363693,0.215994028,0.117057413,0.116657581,0.024324877,0.1218143,0.277989532,0.101974791,0.224612497,0.676861037,0.41814479,0.674158067,0.784159775,0.53472989,0.803340632,0.657466116,1.160971495,0.707968276,0.369596648,0.778385152,0.337180215,1.167809491,0.63289138,0.634202824,0.132240917,0.662237061,1.511275525,0.55438061,4.793119428,11.20462726,1.10802794,12.50192444,13.9495967,0.050990632,0.115511621,0.03820786,0.096914143,0.092381435,0.032608696,1,0.081521739,1
S604T1,300,1920,1080,0.27,0.343333333,0.09,0.283333333,0.55,0.326666667,0.19,0.163333333,0.06,0.02,0.76,0.24,76,1,76,42,11,26,27,14,26,40,133,0.027009234,0.041853038,0.008443034,0.025073026,0.050734454,0.041277714,0.067171652,0.047746078,0.107235797,0.073947271,0.100685901,0.093120633,0.076103257,0.141034764,0.10254766,0.112723444,0.165691048,0.087184049,0.275442,0.139496367,0.144559592,0.010749352,0.131462367,0.114015891,0.074922136,0.33023211,0.537390135,0.381980651,0.85791339,0.591596794,0.712304666,0.658784007,0.538394202,0.997753605,0.725475725,0.609459017,0.895837631,0.471375808,1.489225348,0.754211506,0.785890648,0.058438291,0.714688268,0.619841418,0.407310265,3.15480532,10.37766377,0.782203216,3.942069811,11.70046971,0.057360097,0.136548208,0.060169478,0.066814743,0.093603758,0.046666667,1,0.06,1
S604T2,184,1920,1080,0.25,0.494565217,0.152173913,0.14673913,0.690217391,0.206521739,0.385869565,0.157608696,0.043478261,0.02173913,0.815217391,0.184782609,38,1,40,44,2,8,14,11,7,20,60,0.027637859,0.065839353,0.016131816,0.003756422,0.056418611,0.033080136,0.077472263,0.036133849,0.036874882,0.191104307,0.052878171,0.09711656,0.057130498,0.046176012,0.207817352,0.105348556,0.11944744,0.106704072,0.092161822,0.112383879,0.117954741,0.018698691,0.141242864,0.033417719,0.061907955,0.264649417,0.619797618,0.289079896,0.295008345,1.528882594,0.374087809,0.687053285,0.404170988,0.326673231,1.470208526,0.569585396,0.645813475,0.576914228,0.49828901,0.607623096,0.64125477,0.101654453,0.767859431,0.181673677,0.336559352,1.936605252,6.744384529,1.400045333,0.653420928,8.385284527,0.050963296,0.087589409,0.082355608,0.032671046,0.078367145,0,0,0.097826087,1
S605T1,325,1920,1080,0.144615385,0.390769231,0.073846154,0.36,0.452307692,0.353846154,0.153846154,0.138461538,0.055384615,0.024615385,0.726153846,0.273846154,18,18,133,4,1,22,33,14,19,34,122,0.009686569,0.058141022,0.006270802,0.047464384,0.040187801,0.054032421,0.080829737,0.037012781,0.094894306,0.046651328,0.08891994,0.104346142,0.114934591,0.152533236,0.114532955,0.098702695,0.123979338,0.1161583,0.137168516,0.13408248,0.127705191,0.067333875,0.145034614,0.137483199,0.091434344,0.432272978,0.646658259,0.296111572,0.759178348,0.373222373,0.629066113,0.738199126,0.813107343,1.079099805,0.810265962,0.533653387,0.670315975,0.628030167,0.741625575,0.724940378,0.694262581,0.366057081,0.788473078,0.74742021,0.497078022,1.626880366,10.02090832,0.368337052,8.924087007,9.097808525,0.065075215,0.106605408,0.036833705,0.091062112,0.08051158,0.003076923,1,0.043076923,1
S605T2,339,1920,1080,0.330383481,0.610619469,0.274336283,0.386430678,0.628318584,0.203539823,0.15339233,0.262536873,0.18879056,0.03539823,0.843657817,0.156342183,36,36,38,39,1,35,24,32,24,35,150,0.034592936,0.119920869,0.030407959,0.063087513,0.054749576,0.083966813,0.124116455,0.060106857,0.134533568,0.04548736,0.12532032,0.128568441,0.106619761,0.1163632,0.088802219,0.104371879,0.130908372,0.101134008,0.163216525,0.114099127,0.127523421,0.049933727,0.162422537,0.167935118,0.069265674,0.671755656,0.992962902,0.48087,1.076302433,0.363910338,0.886581417,0.909560321,0.754283893,0.823214069,0.628233294,0.56430482,0.707779008,0.546798702,0.882458691,0.616896885,0.693274396,0.271462092,0.883001611,0.912970471,0.376559206,4.232753101,17.46851072,3.990214757,7.6508516,13.38289483,0.054970819,0.095456343,0.065413357,0.071503286,0.075184802,0.002949853,1,0.224188791,1
S606T1,300,1920,1080,0.18,0.426666667,0.013333333,0.383333333,0.436666667,0.21,0.256666667,0.166666667,0.05,0.003333333,0.686666667,0.313333333,23,8,38,18,8,29,33,4,45,48,159,0.021754121,0.084686817,0.003256781,0.034688462,0.054848901,0.093677485,0.096154756,0.077717496,0.129060679,0.057415117,0.096721708,0.097305368,0.132236087,0.134218831,0.116642801,0.135236348,0.128399116,0.050304663,0.211815847,0.135970121,0.172008699,0.039822105,0.221958601,0.21279128,0.050557631,0.749443475,0.769262267,0.621759543,1.032517941,0.459335396,0.684259898,0.688389012,0.935507169,0.949534134,0.825192116,0.731178971,0.694212277,0.271980959,1.145219424,0.73514624,0.935116277,0.216490789,1.206666306,1.156828646,0.274853912,2.346161255,11.74419903,0,10.17293927,11.72197633,0.09384645,0.123623148,0,0.145327704,0.14122863,0.023333333,1,0.01,1
S606T2,305,1920,1080,0.2,0.318032787,0.032786885,0.363934426,0.557377049,0.190163934,0.17704918,0.170491803,0.091803279,0.009836066,0.639344262,0.360655738,29,28,33,28,4,17,33,9,26,41,126,0.028370733,0.026265423,0.004447274,0.043430706,0.065336346,0.059766405,0.072455506,0.095103578,0.101666115,0.086641153,0.088186908,0.095295339,0.141572086,0.102616671,0.114127966,0.110012879,0.137113747,0.117377154,0.217524997,0.136388246,0.150573836,0.002953166,0.104146362,0.150056414,0.033836436,0.478146297,0.579662296,0.76085258,0.813354526,0.693151049,0.623880264,0.674169016,1.001554902,0.725963941,0.807400861,0.594803872,0.741329456,0.634620111,1.176086941,0.737406909,0.818586768,0.01605473,0.566186241,0.815773834,0.183950011,3.701739963,7.015201233,0.069348735,9.704143857,18.28153564,0.084130454,0.109612519,0.069348735,0.114166398,0.141717331,0.02295082,1,0.026229508,1
S607T1,225,1920,1080,0.204444444,0.644444444,0.106666667,0.444444444,0.715555556,0.248888889,0.231111111,0.302222222,0.102222222,0.017777778,0.902222222,0.097777778,4,4,4,16,1,13,24,12,22,31,102,0.018158313,0.089682255,0.012388478,0.040094391,0.061070442,0.047995353,0.085841852,0.060377991,0.129673322,0.036002279,0.059218666,0.103508178,0.081735822,0.097607689,0.07145808,0.101124626,0.174063854,0.112110396,0.232220387,0.168655107,0.159549795,0.025539131,0.161127248,0.068356769,0.120649974,0.383974913,0.686756442,0.483039139,1.037419237,0.288027301,0.418943779,0.732270927,0.578241911,0.690527791,0.505531793,0.546747977,0.94110667,0.606144464,1.255540138,0.911863337,0.867384102,0.138842146,0.875959841,0.371617995,0.655907261,1.409495086,13.74724737,0.602341667,4.990430619,9.506776217,0.042711972,0.113613615,0.050195139,0.06397988,0.073129048,0.044444444,1,0.097777778,1
S607T2,97,1920,1080,0.350515464,0.505154639,0.391752577,0.257731959,0.484536082,0.257731959,0.18556701,0.195876289,0.103092784,0.072164948,0.81443299,0.18556701,31,1,16,31,15,8,11,13,6,9,47,0.048980545,0.103662137,0.058153009,0.016204165,0.034661398,0.017571239,0.134050545,0.093123051,0.126011603,0.085064957,0.058796859,0.133206172,0.134926763,0.096377432,0.135544013,0.085277932,0.168222687,0.130993335,0.096639202,0.070204441,0.149968641,0.015029858,0.178009454,0.062260302,0.066439147,0.140574335,1.072438123,0.745007863,1.008124568,0.680541084,0.415959698,0.942370052,0.954542413,0.681824305,0.958909166,0.461070056,0.909525378,0.708238376,0.522496751,0.379572591,0.815296659,0.081709035,0.967739072,0.338474869,0.361192943,1.504103256,3.732019342,1.852704407,1.232129022,2.167470788,0.057850125,0.098211035,0.074108176,0.064848896,0.057038705,0.18556701,1,0.309278351,1
S608T1,190,1920,1080,0.268421053,0.415789474,0.221052632,0.4,0.794736842,0.305263158,0.131578947,0.273684211,0.105263158,0.057894737,0.873684211,0.126315789,50,2,53,50,1,11,12,15,11,13,62,0.026573531,0.05823224,0.025699083,0.045615402,0.107197015,0.054329389,0.062477404,0.063313827,0.064430714,0.061994523,0.106843922,0.076098056,0.121099279,0.080717841,0.071152265,0.089793847,0.174525523,0.062978608,0.166476025,0.136060729,0.18453572,0.010222912,0.183219609,0.177812499,0.085041157,0.434648796,0.499834965,0.506526561,0.515461942,0.495971802,0.755869725,0.538357405,0.856719567,0.571040175,0.503368299,0.485486141,0.943602766,0.340504858,0.900081747,0.735636127,1.003218774,0.055576324,0.996063805,0.966668334,0.462321795,2.319823788,5.741096683,1.122231658,6.620119635,10.80755591,0.057995595,0.08568801,0.041564135,0.101847994,0.078315623,0.036842105,1,0.147368421,1
